log,gamma,events,states
BPI 2020,0.000778005109169,0.913154363632202,0.171440511941910
BPI 2020,0.000779354246333,0.913154363632202,0.171440511941910
BPI 2020,0.000780704955105,0.913154363632202,0.171440511941910
BPI 2020,0.000782057235483,0.913154363632202,0.171440511941910
BPI 2020,0.000783411029261,0.913154363632202,0.171440511941910
BPI 2020,0.000784766452853,0.913154363632202,0.171440511941910
BPI 2020,0.000786123389844,0.913154363632202,0.171440511941910
BPI 2020,0.000787481898442,0.913154363632202,0.171440511941910
BPI 2020,0.000788841978647,0.913154363632202,0.171440511941910
BPI 2020,0.000790203572251,0.913154363632202,0.171440511941910
BPI 2020,0.000791566795669,0.913154363632202,0.171440511941910
BPI 2020,0.000792931590695,0.913154363632202,0.171440511941910
BPI 2020,0.000794297899120,0.913154363632202,0.171440511941910
BPI 2020,0.000795665837359,0.913154363632202,0.171440511941910
BPI 2020,0.000797035288997,0.913154363632202,0.171440511941910
BPI 2020,0.000798406312242,0.913154363632202,0.171440511941910
BPI 2020,0.000799778965302,0.913154363632202,0.171440511941910
BPI 2020,0.000801153131761,0.913154363632202,0.171440511941910
BPI 2020,0.000802528928034,0.913154363632202,0.171440511941910
BPI 2020,0.000803906237707,0.913154363632202,0.171440511941910
BPI 2020,0.000805285177194,0.913154363632202,0.171440511941910
BPI 2020,0.000806665630080,0.913154363632202,0.171440511941910
BPI 2020,0.000808047712781,0.913154363632202,0.171440511941910
BPI 2020,0.000809431367088,0.913154363632202,0.171440511941910
BPI 2020,0.000810816593003,0.913154363632202,0.171440511941910
BPI 2020,0.000812203390524,0.913154363632202,0.171440511941910
BPI 2020,0.000813591759652,0.913154363632202,0.171440511941910
BPI 2020,0.000814981700387,0.913154363632202,0.171440511941910
BPI 2020,0.000816373270936,0.913154363632202,0.171440511941910
BPI 2020,0.000817766413093,0.913154363632202,0.171440511941910
BPI 2020,0.000819161126856,0.913154363632202,0.171440511941910
BPI 2020,0.000820557412226,0.913154363632202,0.171440511941910
BPI 2020,0.000821955269203,0.913154363632202,0.171440511941910
BPI 2020,0.000823354755994,0.913154363632202,0.171440511941910
BPI 2020,0.000824755814392,0.913154363632202,0.171440511941910
BPI 2020,0.000826158444397,0.913154363632202,0.171440511941910
BPI 2020,0.000827562704217,0.913154363632202,0.171440511941910
BPI 2020,0.000828968535643,0.913154363632202,0.171440511941910
BPI 2020,0.000830375938676,0.913154363632202,0.171440511941910
BPI 2020,0.000831784971524,0.913154363632202,0.171440511941910
BPI 2020,0.000833195575979,0.913154363632202,0.171440511941910
BPI 2020,0.000834607752040,0.913154363632202,0.171440511941910
BPI 2020,0.000836021557916,0.913154363632202,0.171440511941910
BPI 2020,0.000837436935399,0.913154363632202,0.171440511941910
BPI 2020,0.000838853884488,0.913154363632202,0.171440511941910
BPI 2020,0.000840272463392,0.913154363632202,0.171440511941910
BPI 2020,0.000841692672111,0.913154363632202,0.171440511941910
BPI 2020,0.000843114452437,0.913154363632202,0.171440511941910
BPI 2020,0.000844537804369,0.913154363632202,0.171440511941910
BPI 2020,0.000845962786116,0.913154363632202,0.171440511941910
BPI 2020,0.000847389397677,0.913154363632202,0.171440511941910
BPI 2020,0.000848817580845,0.913154363632202,0.171440511941910
BPI 2020,0.000850247335620,0.913154363632202,0.171440511941910
BPI 2020,0.000851678720210,0.913154363632202,0.171440511941910
BPI 2020,0.000853111734614,0.913154363632202,0.171440511941910
BPI 2020,0.000854546320625,0.913154363632202,0.171440511941910
BPI 2020,0.000855982536450,0.913154363632202,0.171440511941910
BPI 2020,0.000857420382090,0.913154363632202,0.171440511941910
BPI 2020,0.000858859799337,0.913154363632202,0.171440511941910
BPI 2020,0.000860300846398,0.913154363632202,0.171440511941910
BPI 2020,0.000861743523274,0.913154363632202,0.171440511941910
BPI 2020,0.000863187771756,0.913154363632202,0.171440511941910
BPI 2020,0.000864633650053,0.913154363632202,0.171440511941910
BPI 2020,0.000866081099957,0.913154363632202,0.171440511941910
BPI 2020,0.000867530237883,0.913154363632202,0.171440511941910
BPI 2020,0.000868980947416,0.913154363632202,0.171440511941910
BPI 2020,0.000870433286764,0.913154363632202,0.171440511941910
BPI 2020,0.000871887255926,0.913154363632202,0.171440511941910
BPI 2020,0.000873342796694,0.913154363632202,0.171440511941910
BPI 2020,0.000874800025485,0.913154363632202,0.171440511941910
BPI 2020,0.000876258825883,0.913154363632202,0.171440511941910
BPI 2020,0.000877719256096,0.913154363632202,0.171440511941910
BPI 2020,0.000879181316122,0.913154363632202,0.171440511941910
BPI 2020,0.000880644947756,0.913154363632202,0.171440511941910
BPI 2020,0.000882110267412,0.913154363632202,0.171440511941910
BPI 2020,0.000883577216882,0.913154363632202,0.171440511941910
BPI 2020,0.000885045737959,0.913154363632202,0.171440511941910
BPI 2020,0.000886515888851,0.913154363632202,0.171440511941910
BPI 2020,0.000887987727765,0.913154363632202,0.171440511941910
BPI 2020,0.000889461138286,0.913154363632202,0.171440511941910
BPI 2020,0.000890936236829,0.913154363632202,0.171440511941910
BPI 2020,0.000892412906978,0.913154363632202,0.171440511941910
BPI 2020,0.000893891206942,0.913154363632202,0.171440511941910
BPI 2020,0.000895371194929,0.913154363632202,0.171440511941910
BPI 2020,0.000896852754522,0.913154363632202,0.171440511941910
BPI 2020,0.000898336002138,0.913154363632202,0.171440511941910
BPI 2020,0.000899820821360,0.913154363632202,0.171440511941910
BPI 2020,0.000901307328604,0.913154363632202,0.171440511941910
BPI 2020,0.000902795465663,0.913154363632202,0.171440511941910
BPI 2020,0.000904285174329,0.913154363632202,0.171440511941910
BPI 2020,0.000905776571017,0.913154363632202,0.171440511941910
BPI 2020,0.000907269655727,0.913154363632202,0.171440511941910
BPI 2020,0.000908764312044,0.913154363632202,0.171440511941910
BPI 2020,0.000910260656383,0.913154363632202,0.171440511941910
BPI 2020,0.000911758572329,0.913154363632202,0.171440511941910
BPI 2020,0.000913258176297,0.913154363632202,0.171440511941910
BPI 2020,0.000914759468287,0.913154363632202,0.171440511941910
BPI 2020,0.000916262331884,0.913154363632202,0.171440511941910
BPI 2020,0.000917766883504,0.913154363632202,0.171440511941910
BPI 2020,0.000919273064937,0.913154363632202,0.171440511941910
BPI 2020,0.000920780876186,0.913154363632202,0.171440511941910
BPI 2020,0.000922290375456,0.913154363632202,0.171440511941910
BPI 2020,0.000923801504541,0.913154363632202,0.171440511941910
BPI 2020,0.000925314263441,0.913154363632202,0.171440511941910
BPI 2020,0.000926828652155,0.913154363632202,0.171440511941910
BPI 2020,0.000928344787098,0.913154363632202,0.171440511941910
BPI 2020,0.000929862493649,0.913154363632202,0.171440511941910
BPI 2020,0.000931381888222,0.907083749771118,0.156178131699562
BPI 2020,0.000932902912609,0.907083749771118,0.156178131699562
BPI 2020,0.000934425625019,0.907083749771118,0.156178131699562
BPI 2020,0.000935949967243,0.907083749771118,0.156178131699562
BPI 2020,0.000937475939281,0.907083749771118,0.156178131699562
BPI 2020,0.000939003599342,0.907083749771118,0.156178131699562
BPI 2020,0.000940532947425,0.907083749771118,0.156178131699562
BPI 2020,0.000942063925322,0.907083749771118,0.156178131699562
BPI 2020,0.000943596533034,0.907083749771118,0.156178131699562
BPI 2020,0.000945130886976,0.907083749771118,0.156178131699562
BPI 2020,0.000946666812524,0.907083749771118,0.156178131699562
BPI 2020,0.000948204484303,0.907083749771118,0.156178131699562
BPI 2020,0.000949743727688,0.907083749771118,0.156178131699562
BPI 2020,0.000951284717303,0.907083749771118,0.156178131699562
BPI 2020,0.000952827336732,0.907083749771118,0.156178131699562
BPI 2020,0.000954371644184,0.907083749771118,0.156178131699562
BPI 2020,0.000955917581450,0.907083749771118,0.156178131699562
BPI 2020,0.000957465206739,0.907083749771118,0.156178131699562
BPI 2020,0.000959014520049,0.907083749771118,0.156178131699562
BPI 2020,0.000960565463174,0.907083749771118,0.156178131699562
BPI 2020,0.000962118094321,0.907083749771118,0.156178131699562
BPI 2020,0.000963672413491,0.907083749771118,0.156178131699562
BPI 2020,0.000965228420682,0.907083749771118,0.156178131699562
BPI 2020,0.000966786057688,0.907083749771118,0.156178131699562
BPI 2020,0.000968345382717,0.907083749771118,0.156178131699562
BPI 2020,0.000969906395767,0.907083749771118,0.156178131699562
BPI 2020,0.000971469096839,0.907083749771118,0.156178131699562
BPI 2020,0.000973033427726,0.907083749771118,0.156178131699562
BPI 2020,0.000974599504843,0.907083749771118,0.156178131699562
BPI 2020,0.000976167211775,0.907083749771118,0.156178131699562
BPI 2020,0.000977736548521,0.907083749771118,0.156178131699562
BPI 2020,0.000979307689704,0.907083749771118,0.156178131699562
BPI 2020,0.000980880460702,0.907083749771118,0.156178131699562
BPI 2020,0.000982454861514,0.907083749771118,0.156178131699562
BPI 2020,0.000984031008556,0.907083749771118,0.156178131699562
BPI 2020,0.000985608785413,0.907083749771118,0.156178131699562
BPI 2020,0.000987188308500,0.907083749771118,0.156178131699562
BPI 2020,0.000988769577816,0.907083749771118,0.156178131699562
BPI 2020,0.000990352360532,0.907083749771118,0.156178131699562
BPI 2020,0.000991937005892,0.907083749771118,0.156178131699562
BPI 2020,0.000993523164652,0.907083749771118,0.156178131699562
BPI 2020,0.000995111186057,0.907083749771118,0.156178131699562
BPI 2020,0.000996700837277,0.907083749771118,0.156178131699562
BPI 2020,0.000998292118311,0.907083749771118,0.156178131699562
BPI 2020,0.000999885145575,0.907083749771118,0.156178131699562
BPI 2020,0.001001479802653,0.907083749771118,0.156178131699562
BPI 2020,0.001003076322377,0.907083749771118,0.156178131699562
BPI 2020,0.001004674355499,0.907083749771118,0.156178131699562
BPI 2020,0.001006274134852,0.907083749771118,0.156178131699562
BPI 2020,0.001007875660434,0.907083749771118,0.156178131699562
BPI 2020,0.001009478815831,0.907083749771118,0.156178131699562
BPI 2020,0.001011083717458,0.907083749771118,0.156178131699562
BPI 2020,0.001012690365314,0.907083749771118,0.156178131699562
BPI 2020,0.001014298642986,0.907083749771118,0.156178131699562
BPI 2020,0.001015908666886,0.907083749771118,0.156178131699562
BPI 2020,0.001017520320602,0.907083749771118,0.156178131699562
BPI 2020,0.001019133720547,0.907083749771118,0.156178131699562
BPI 2020,0.001020748866722,0.907083749771118,0.156178131699562
BPI 2020,0.001022365642712,0.907083749771118,0.156178131699562
BPI 2020,0.001023984164931,0.907083749771118,0.156178131699562
BPI 2020,0.001025604433380,0.907083749771118,0.156178131699562
BPI 2020,0.001027226331644,0.907083749771118,0.156178131699562
BPI 2020,0.001028849976137,0.907083749771118,0.156178131699562
BPI 2020,0.001030475366861,0.907083749771118,0.156178131699562
BPI 2020,0.001032102387398,0.907083749771118,0.156178131699562
BPI 2020,0.001033731154166,0.907083749771118,0.156178131699562
BPI 2020,0.001035361667164,0.907083749771118,0.156178131699562
BPI 2020,0.001036993926391,0.907083749771118,0.156178131699562
BPI 2020,0.001038627815433,0.907083749771118,0.156178131699562
BPI 2020,0.001040263450705,0.907083749771118,0.156178131699562
BPI 2020,0.001041900832206,0.907083749771118,0.156178131699562
BPI 2020,0.001043539843522,0.907083749771118,0.156178131699562
BPI 2020,0.001045180601068,0.907083749771118,0.156178131699562
BPI 2020,0.001046823104843,0.907083749771118,0.156178131699562
BPI 2020,0.001048467354849,0.907083749771118,0.156178131699562
BPI 2020,0.001050113351084,0.907083749771118,0.156178131699562
BPI 2020,0.001051760977134,0.907083749771118,0.156178131699562
BPI 2020,0.001053410349414,0.907083749771118,0.156178131699562
BPI 2020,0.001055061467923,0.907083749771118,0.156178131699562
BPI 2020,0.001056714332663,0.907083749771118,0.156178131699562
BPI 2020,0.001058368943632,0.907083749771118,0.156178131699562
BPI 2020,0.001060025184415,0.907083749771118,0.156178131699562
BPI 2020,0.001061683171429,0.907083749771118,0.156178131699562
BPI 2020,0.001063342904672,0.907083749771118,0.156178131699562
BPI 2020,0.001065004384145,0.907083749771118,0.156178131699562
BPI 2020,0.001066667609848,0.907083749771118,0.156178131699562
BPI 2020,0.001068332581781,0.907083749771118,0.156178131699562
BPI 2020,0.001069999183528,0.907083749771118,0.156178131699562
BPI 2020,0.001071667647921,0.907083749771118,0.156178131699562
BPI 2020,0.001073337742127,0.907083749771118,0.156178131699562
BPI 2020,0.001075009582564,0.907083749771118,0.156178131699562
BPI 2020,0.001076683169231,0.907083749771118,0.156178131699562
BPI 2020,0.001078358502127,0.907083749771118,0.156178131699562
BPI 2020,0.001080035581253,0.907083749771118,0.156178131699562
BPI 2020,0.001081714406610,0.907083749771118,0.156178131699562
BPI 2020,0.001083394978195,0.907083749771118,0.156178131699562
BPI 2020,0.001085077296011,0.907083749771118,0.156178131699562
BPI 2020,0.001086761360057,0.900971591472626,0.143006488680840
BPI 2020,0.001088447053917,0.900971591472626,0.143006488680840
BPI 2020,0.001090134610422,0.900971591472626,0.143006488680840
BPI 2020,0.001091823796742,0.900971591472626,0.143006488680840
BPI 2020,0.001093514845707,0.900971591472626,0.143006488680840
BPI 2020,0.001095207640901,0.900971591472626,0.143006488680840
BPI 2020,0.001096902065910,0.900971591472626,0.143006488680840
BPI 2020,0.001098598353565,0.900971591472626,0.143006488680840
BPI 2020,0.001100296271034,0.900971591472626,0.143006488680840
BPI 2020,0.001101996051148,0.900971591472626,0.143006488680840
BPI 2020,0.001103697577491,0.900971591472626,0.143006488680840
BPI 2020,0.001105400733650,0.900971591472626,0.143006488680840
BPI 2020,0.001107105752453,0.900971591472626,0.143006488680840
BPI 2020,0.001108812517487,0.900971591472626,0.143006488680840
BPI 2020,0.001110521028750,0.900971591472626,0.143006488680840
BPI 2020,0.001112231286243,0.900971591472626,0.143006488680840
BPI 2020,0.001113943289965,0.900971591472626,0.143006488680840
BPI 2020,0.001115657039918,0.900971591472626,0.143006488680840
BPI 2020,0.001117372536100,0.900971591472626,0.143006488680840
BPI 2020,0.001119089778513,0.900971591472626,0.143006488680840
BPI 2020,0.001120808883570,0.900971591472626,0.143006488680840
BPI 2020,0.001122529618442,0.900971591472626,0.143006488680840
BPI 2020,0.001124252215959,0.900971591472626,0.143006488680840
BPI 2020,0.001125976443291,0.900971591472626,0.143006488680840
BPI 2020,0.001127702533267,0.900971591472626,0.143006488680840
BPI 2020,0.001129430369474,0.900971591472626,0.143006488680840
BPI 2020,0.001131159951910,0.900971591472626,0.143006488680840
BPI 2020,0.001132891396992,0.900971591472626,0.143006488680840
BPI 2020,0.001134624471888,0.900971591472626,0.143006488680840
BPI 2020,0.001136359409429,0.900971591472626,0.143006488680840
BPI 2020,0.001138096093200,0.900971591472626,0.143006488680840
BPI 2020,0.001139834523201,0.900971591472626,0.143006488680840
BPI 2020,0.001141574699432,0.900971591472626,0.143006488680840
BPI 2020,0.001143316738307,0.900971591472626,0.143006488680840
BPI 2020,0.001145060406998,0.900971591472626,0.143006488680840
BPI 2020,0.001146805938333,0.900971591472626,0.143006488680840
BPI 2020,0.001148553215899,0.900971591472626,0.143006488680840
BPI 2020,0.001150302356109,0.900971591472626,0.143006488680840
BPI 2020,0.001152053126134,0.900971591472626,0.143006488680840
BPI 2020,0.001153805758804,0.900971591472626,0.143006488680840
BPI 2020,0.001155560137704,0.900971591472626,0.143006488680840
BPI 2020,0.001157316379249,0.900971591472626,0.143006488680840
BPI 2020,0.001159074250609,0.900971591472626,0.143006488680840
BPI 2020,0.001160833984613,0.900971591472626,0.143006488680840
BPI 2020,0.001162595464848,0.900971591472626,0.143006488680840
BPI 2020,0.001164358807728,0.900971591472626,0.143006488680840
BPI 2020,0.001166123896837,0.900971591472626,0.143006488680840
BPI 2020,0.001167890732177,0.900971591472626,0.143006488680840
BPI 2020,0.001169659313746,0.900971591472626,0.143006488680840
BPI 2020,0.001171429757960,0.900971591472626,0.143006488680840
BPI 2020,0.001173201948404,0.900971591472626,0.143006488680840
BPI 2020,0.001174976001494,0.900971591472626,0.143006488680840
BPI 2020,0.001176751800813,0.900971591472626,0.143006488680840
BPI 2020,0.001178529346362,0.900971591472626,0.143006488680840
BPI 2020,0.001180308754556,0.900971591472626,0.143006488680840
BPI 2020,0.001182089792565,0.900971591472626,0.143006488680840
BPI 2020,0.001183872809634,0.900971591472626,0.143006488680840
BPI 2020,0.001185657572933,0.900971591472626,0.143006488680840
BPI 2020,0.001187444082461,0.900971591472626,0.143006488680840
BPI 2020,0.001189232338220,0.900971591472626,0.143006488680840
BPI 2020,0.001191022456624,0.900971591472626,0.143006488680840
BPI 2020,0.001192814437672,0.900971591472626,0.143006488680840
BPI 2020,0.001194608048536,0.900971591472626,0.143006488680840
BPI 2020,0.001196403638460,0.900971591472626,0.143006488680840
BPI 2020,0.001198200858198,0.900971591472626,0.143006488680840
BPI 2020,0.001200000056997,0.900971591472626,0.143006488680840
BPI 2020,0.001201800885610,0.900971591472626,0.143006488680840
BPI 2020,0.001203603576869,0.900971591472626,0.143006488680840
BPI 2020,0.001205408130772,0.900971591472626,0.143006488680840
BPI 2020,0.001207214430906,0.900971591472626,0.143006488680840
BPI 2020,0.001209022477269,0.900971591472626,0.143006488680840
BPI 2020,0.001210832386278,0.900971591472626,0.143006488680840
BPI 2020,0.001212644157931,0.900971591472626,0.143006488680840
BPI 2020,0.001214457675815,0.900971591472626,0.143006488680840
BPI 2020,0.001216273056343,0.900971591472626,0.143006488680840
BPI 2020,0.001218090183102,0.900971591472626,0.143006488680840
BPI 2020,0.001219909056090,0.900971591472626,0.143006488680840
BPI 2020,0.001221729908139,0.900971591472626,0.143006488680840
BPI 2020,0.001223552390002,0.900971591472626,0.143006488680840
BPI 2020,0.001225376850925,0.900971591472626,0.143006488680840
BPI 2020,0.001227203058079,0.900971591472626,0.143006488680840
BPI 2020,0.001229031011462,0.900971591472626,0.143006488680840
BPI 2020,0.001230860827491,0.900971591472626,0.143006488680840
BPI 2020,0.001232692506164,0.900971591472626,0.143006488680840
BPI 2020,0.001234525931068,0.900971591472626,0.143006488680840
BPI 2020,0.001236361218616,0.900971591472626,0.143006488680840
BPI 2020,0.001238198252395,0.900971591472626,0.143006488680840
BPI 2020,0.001240037148818,0.900971591472626,0.143006488680840
BPI 2020,0.001241877907887,0.894762396812439,0.131298348307610
BPI 2020,0.001243720529601,0.894762396812439,0.131298348307610
BPI 2020,0.001245564897545,0.894762396812439,0.131298348307610
BPI 2020,0.001247411011718,0.894762396812439,0.131298348307610
BPI 2020,0.001249259104952,0.894762396812439,0.131298348307610
BPI 2020,0.001251108944416,0.894762396812439,0.131298348307610
BPI 2020,0.001252960530110,0.894762396812439,0.131298348307610
BPI 2020,0.001254814094864,0.894762396812439,0.131298348307610
BPI 2020,0.001256669405848,0.894762396812439,0.131298348307610
BPI 2020,0.001258526463062,0.894762396812439,0.131298348307610
BPI 2020,0.001260385499336,0.894762396812439,0.131298348307610
BPI 2020,0.001262246281840,0.894762396812439,0.131298348307610
BPI 2020,0.001264108926989,0.894762396812439,0.131298348307610
BPI 2020,0.001265973434784,0.894762396812439,0.131298348307610
BPI 2020,0.001267839688808,0.894762396812439,0.131298348307610
BPI 2020,0.001269707805477,0.894762396812439,0.131298348307610
BPI 2020,0.001271577784792,0.894762396812439,0.131298348307610
BPI 2020,0.001273449626751,0.894762396812439,0.131298348307610
BPI 2020,0.001275323214941,0.894762396812439,0.131298348307610
BPI 2020,0.001277198665775,0.894762396812439,0.131298348307610
BPI 2020,0.001279075979255,0.894762396812439,0.131298348307610
BPI 2020,0.001280955155380,0.894762396812439,0.131298348307610
BPI 2020,0.001282836194150,0.894762396812439,0.131298348307610
BPI 2020,0.001284718979150,0.894762396812439,0.131298348307610
BPI 2020,0.001286603626795,0.894762396812439,0.131298348307610
BPI 2020,0.001288490137085,0.894762396812439,0.131298348307610
BPI 2020,0.001290378510021,0.894762396812439,0.131298348307610
BPI 2020,0.001292268745601,0.894762396812439,0.131298348307610
BPI 2020,0.001294160843827,0.894762396812439,0.131298348307610
BPI 2020,0.001296054688282,0.894762396812439,0.131298348307610
BPI 2020,0.001297950395383,0.894762396812439,0.131298348307610
BPI 2020,0.001299847965129,0.894762396812439,0.131298348307610
BPI 2020,0.001301747513935,0.894762396812439,0.131298348307610
BPI 2020,0.001303648692556,0.894762396812439,0.131298348307610
BPI 2020,0.001305551850237,0.894762396812439,0.131298348307610
BPI 2020,0.001307456870563,0.894762396812439,0.131298348307610
BPI 2020,0.001309363753535,0.894762396812439,0.131298348307610
BPI 2020,0.001311272382736,0.894762396812439,0.131298348307610
BPI 2020,0.001313182990998,0.894762396812439,0.131298348307610
BPI 2020,0.001315095345490,0.894762396812439,0.131298348307610
BPI 2020,0.001317009562626,0.894762396812439,0.131298348307610
BPI 2020,0.001318925758824,0.894762396812439,0.131298348307610
BPI 2020,0.001320843701251,0.894762396812439,0.131298348307610
BPI 2020,0.001322763506323,0.894762396812439,0.131298348307610
BPI 2020,0.001324685174040,0.894762396812439,0.131298348307610
BPI 2020,0.001326608820818,0.894762396812439,0.131298348307610
BPI 2020,0.001328534213826,0.894762396812439,0.131298348307610
BPI 2020,0.001330461469479,0.894762396812439,0.131298348307610
BPI 2020,0.001332390587777,0.894762396812439,0.131298348307610
BPI 2020,0.001334321568720,0.894762396812439,0.131298348307610
BPI 2020,0.001336254412308,0.894762396812439,0.131298348307610
BPI 2020,0.001338189234957,0.894762396812439,0.131298348307610
BPI 2020,0.001340125803836,0.894762396812439,0.131298348307610
BPI 2020,0.001342064235359,0.894762396812439,0.131298348307610
BPI 2020,0.001344004529528,0.894762396812439,0.131298348307610
BPI 2020,0.001345946802758,0.894762396812439,0.131298348307610
BPI 2020,0.001347890822217,0.894762396812439,0.131298348307610
BPI 2020,0.001349836820737,0.894762396812439,0.131298348307610
BPI 2020,0.001351784565486,0.894762396812439,0.131298348307610
BPI 2020,0.001353734289296,0.894762396812439,0.131298348307610
BPI 2020,0.001355685875751,0.894762396812439,0.131298348307610
BPI 2020,0.001357639324851,0.894762396812439,0.131298348307610
BPI 2020,0.001359594636597,0.894762396812439,0.131298348307610
BPI 2020,0.001361551810987,0.894762396812439,0.131298348307610
BPI 2020,0.001363510848023,0.894762396812439,0.131298348307610
BPI 2020,0.001365471864119,0.894762396812439,0.131298348307610
BPI 2020,0.001367434626445,0.894762396812439,0.131298348307610
BPI 2020,0.001369399367832,0.894762396812439,0.131298348307610
BPI 2020,0.001371365971863,0.894762396812439,0.131298348307610
BPI 2020,0.001373334438540,0.894762396812439,0.131298348307610
BPI 2020,0.001375304767862,0.894762396812439,0.131298348307610
BPI 2020,0.001377276959829,0.894762396812439,0.131298348307610
BPI 2020,0.001379251130857,0.894762396812439,0.131298348307610
BPI 2020,0.001381227164529,0.894762396812439,0.131298348307610
BPI 2020,0.001383204944432,0.894762396812439,0.131298348307610
BPI 2020,0.001385184819810,0.894762396812439,0.131298348307610
BPI 2020,0.001387166441418,0.894762396812439,0.131298348307610
BPI 2020,0.001389150042087,0.894762396812439,0.131298348307610
BPI 2020,0.001391135388985,0.894762396812439,0.131298348307610
BPI 2020,0.001393122831360,0.894762396812439,0.131298348307610
BPI 2020,0.001395112019964,0.894762396812439,0.131298348307610
BPI 2020,0.001397103187628,0.888525426387787,0.120844654738903
BPI 2020,0.001399096101522,0.888525426387787,0.120844654738903
BPI 2020,0.001401090994477,0.888525426387787,0.120844654738903
BPI 2020,0.001403087866493,0.888525426387787,0.120844654738903
BPI 2020,0.001405086601153,0.888525426387787,0.120844654738903
BPI 2020,0.001407087198459,0.888525426387787,0.120844654738903
BPI 2020,0.001409089658409,0.888525426387787,0.120844654738903
BPI 2020,0.001411094097421,0.888525426387787,0.120844654738903
BPI 2020,0.001413100282662,0.888525426387787,0.120844654738903
BPI 2020,0.001415108563378,0.888525426387787,0.120844654738903
BPI 2020,0.001417118590325,0.888525426387787,0.120844654738903
BPI 2020,0.001419130596332,0.888525426387787,0.120844654738903
BPI 2020,0.001421144581400,0.888525426387787,0.120844654738903
BPI 2020,0.001423160312697,0.888525426387787,0.120844654738903
BPI 2020,0.001425178023055,0.888525426387787,0.120844654738903
BPI 2020,0.001427197712474,0.888525426387787,0.120844654738903
BPI 2020,0.001429219148122,0.888525426387787,0.120844654738903
BPI 2020,0.001431242679246,0.888525426387787,0.120844654738903
BPI 2020,0.001433267956600,0.888525426387787,0.120844654738903
BPI 2020,0.001435295213014,0.888525426387787,0.120844654738903
BPI 2020,0.001437324448489,0.888525426387787,0.120844654738903
BPI 2020,0.001439355430193,0.888525426387787,0.120844654738903
BPI 2020,0.001441388507374,0.888525426387787,0.120844654738903
BPI 2020,0.001443423330784,0.888525426387787,0.120844654738903
BPI 2020,0.001445460133255,0.888525426387787,0.120844654738903
BPI 2020,0.001447498914786,0.888525426387787,0.120844654738903
BPI 2020,0.001449539558962,0.888525426387787,0.120844654738903
BPI 2020,0.001451582065783,0.888525426387787,0.120844654738903
BPI 2020,0.001453626551665,0.888525426387787,0.120844654738903
BPI 2020,0.001455673016608,0.888525426387787,0.120844654738903
BPI 2020,0.001457721344195,0.888525426387787,0.120844654738903
BPI 2020,0.001459771534428,0.888525426387787,0.120844654738903
BPI 2020,0.001461823703721,0.888525426387787,0.120844654738903
BPI 2020,0.001463877852075,0.888525426387787,0.120844654738903
BPI 2020,0.001465933863074,0.888525426387787,0.120844654738903
BPI 2020,0.001467991736718,0.888525426387787,0.120844654738903
BPI 2020,0.001470051589422,0.888525426387787,0.120844654738903
BPI 2020,0.001472113421187,0.888525426387787,0.120844654738903
BPI 2020,0.001474177115597,0.888525426387787,0.120844654738903
BPI 2020,0.001476242789067,0.888525426387787,0.120844654738903
BPI 2020,0.001478310325183,0.888525426387787,0.120844654738903
BPI 2020,0.001480379840359,0.888525426387787,0.120844654738903
BPI 2020,0.001482451218180,0.888525426387787,0.120844654738903
BPI 2020,0.001484524575062,0.888525426387787,0.120844654738903
BPI 2020,0.001486599911004,0.888525426387787,0.120844654738903
BPI 2020,0.001488677109592,0.888525426387787,0.120844654738903
BPI 2020,0.001490756287239,0.888525426387787,0.120844654738903
BPI 2020,0.001492837327532,0.888525426387787,0.120844654738903
BPI 2020,0.001494920346886,0.888525426387787,0.120844654738903
BPI 2020,0.001497005345300,0.888525426387787,0.120844654738903
BPI 2020,0.001499092206359,0.888525426387787,0.120844654738903
BPI 2020,0.001501181046478,0.888525426387787,0.120844654738903
BPI 2020,0.001503271865658,0.888525426387787,0.120844654738903
BPI 2020,0.001505364547484,0.888525426387787,0.120844654738903
BPI 2020,0.001507459208369,0.888525426387787,0.120844654738903
BPI 2020,0.001509555848315,0.888525426387787,0.120844654738903
BPI 2020,0.001511654350907,0.888525426387787,0.120844654738903
BPI 2020,0.001513754948974,0.888525426387787,0.120844654738903
BPI 2020,0.001515857293271,0.888525426387787,0.120844654738903
BPI 2020,0.001517961733043,0.888525426387787,0.120844654738903
BPI 2020,0.001520068035461,0.888525426387787,0.120844654738903
BPI 2020,0.001522176316939,0.888525426387787,0.120844654738903
BPI 2020,0.001524286577478,0.888525426387787,0.120844654738903
BPI 2020,0.001526398700662,0.888525426387787,0.120844654738903
BPI 2020,0.001528512802906,0.888525426387787,0.120844654738903
BPI 2020,0.001530628884211,0.888525426387787,0.120844654738903
BPI 2020,0.001532746944577,0.888525426387787,0.120844654738903
BPI 2020,0.001534866984002,0.888525426387787,0.120844654738903
BPI 2020,0.001536988886073,0.888525426387787,0.120844654738903
BPI 2020,0.001539112767205,0.888525426387787,0.120844654738903
BPI 2020,0.001541238627397,0.888525426387787,0.120844654738903
BPI 2020,0.001543366350234,0.888525426387787,0.120844654738903
BPI 2020,0.001545496168546,0.888525426387787,0.120844654738903
BPI 2020,0.001547627849504,0.888525426387787,0.120844654738903
BPI 2020,0.001549761509523,0.888525426387787,0.120844654738903
BPI 2020,0.001551897148602,0.883674502372742,0.113527074456215
BPI 2020,0.001554034766741,0.883674502372742,0.113527074456215
BPI 2020,0.001556174363941,0.883674502372742,0.113527074456215
